sample_index,video_frame_index,time_s_from_video_start,time_s_from_trim_start
275,2091,8.042308,1.057692
276,2092,8.046154,1.061538
277,2093,8.050000,1.065385
278,2094,8.053846,1.069231
279,2095,8.057692,1.073077
280,2096,8.061538,1.076923
281,2097,8.065385,1.080769
282,2098,8.069231,1.084615
283,2099,8.073077,1.088462
284,2100,8.076923,1.092308
285,2101,8.080769,1.096154
286,2102,8.084615,1.100000
287,2103,8.088462,1.103846
288,2104,8.092308,1.107692
289,2105,8.096154,1.111538
290,2106,8.100000,1.115385
291,2107,8.103846,1.119231
292,2108,8.107692,1.123077
293,2109,8.111538,1.126923
294,2110,8.115385,1.130769
295,2111,8.119231,1.134615
296,2112,8.123077,1.138462
297,2113,8.126923,1.142308
298,2114,8.130769,1.146154
299,2115,8.134615,1.150000
300,2116,8.138462,1.153846
301,2117,8.142308,1.157692
302,2118,8.146154,1.161538
303,2119,8.150000,1.165385
304,2120,8.153846,1.169231
305,2121,8.157692,1.173077
306,2122,8.161538,1.176923
307,2123,8.165385,1.180769
308,2124,8.169231,1.184615
309,2125,8.173077,1.188462
310,2126,8.176923,1.192308
311,2127,8.180769,1.196154
312,2128,8.184615,1.200000
313,2129,8.188462,1.203846
314,2130,8.192308,1.207692
315,2131,8.196154,1.211538
316,2132,8.200000,1.215385
317,2133,8.203846,1.219231
318,2134,8.207692,1.223077
319,2135,8.211538,1.226923
320,2136,8.215385,1.230769
321,2137,8.219231,1.234615
322,2138,8.223077,1.238462
323,2139,8.226923,1.242308
324,2140,8.230769,1.246154
325,2141,8.234615,1.250000
326,2142,8.238462,1.253846
327,2143,8.242308,1.257692
328,2144,8.246154,1.261538
329,2145,8.250000,1.265385
330,2146,8.253846,1.269231
331,2147,8.257692,1.273077
332,2148,8.261538,1.276923
333,2149,8.265385,1.280769
334,2150,8.269231,1.284615
335,2151,8.273077,1.288462
336,2152,8.276923,1.292308
337,2153,8.280769,1.296154
338,2154,8.284615,1.300000
339,2155,8.288462,1.303846
340,2156,8.292308,1.307692
341,2157,8.296154,1.311538
342,2158,8.300000,1.315385
343,2159,8.303846,1.319231
344,2160,8.307692,1.323077
345,2161,8.311538,1.326923
346,2162,8.315385,1.330769
347,2163,8.319231,1.334615
348,2164,8.323077,1.338462
349,2165,8.326923,1.342308
350,2166,8.330769,1.346154
351,2167,8.334615,1.350000
352,2168,8.338462,1.353846
353,2169,8.342308,1.357692
354,2170,8.346154,1.361538
355,2171,8.350000,1.365385
356,2172,8.353846,1.369231
357,2173,8.357692,1.373077
358,2174,8.361538,1.376923
359,2175,8.365385,1.380769
360,2176,8.369231,1.384615
361,2177,8.373077,1.388462
362,2178,8.376923,1.392308
363,2179,8.380769,1.396154
364,2180,8.384615,1.400000
365,2181,8.388462,1.403846
366,2182,8.392308,1.407692
367,2183,8.396154,1.411538
368,2184,8.400000,1.415385
369,2185,8.403846,1.419231
370,2186,8.407692,1.423077
371,2187,8.411538,1.426923
372,2188,8.415385,1.430769
373,2189,8.419231,1.434615
374,2190,8.423077,1.438462
375,2191,8.426923,1.442308
376,2192,8.430769,1.446154
377,2193,8.434615,1.450000
378,2194,8.438462,1.453846
379,2195,8.442308,1.457692
380,2196,8.446154,1.461538
381,2197,8.450000,1.465385
382,2198,8.453846,1.469231
383,2199,8.457692,1.473077
384,2200,8.461538,1.476923
385,2201,8.465385,1.480769
386,2202,8.469231,1.484615
387,2203,8.473077,1.488462
388,2204,8.476923,1.492308
389,2205,8.480769,1.496154
390,2206,8.484615,1.500000
391,2207,8.488462,1.503846
392,2208,8.492308,1.507692
393,2209,8.496154,1.511538
394,2210,8.500000,1.515385
395,2211,8.503846,1.519231
396,2212,8.507692,1.523077
397,2213,8.511538,1.526923
398,2214,8.515385,1.530769
399,2215,8.519231,1.534615
400,2216,8.523077,1.538462
401,2217,8.526923,1.542308
402,2218,8.530769,1.546154
403,2219,8.534615,1.550000
404,2220,8.538462,1.553846
405,2221,8.542308,1.557692
406,2222,8.546154,1.561538
407,2223,8.550000,1.565385
408,2224,8.553846,1.569231
409,2225,8.557692,1.573077
410,2226,8.561538,1.576923
411,2227,8.565385,1.580769
412,2228,8.569231,1.584615
413,2229,8.573077,1.588462
414,2230,8.576923,1.592308
415,2231,8.580769,1.596154
416,2232,8.584615,1.600000
417,2233,8.588462,1.603846
418,2234,8.592308,1.607692
419,2235,8.596154,1.611538
420,2236,8.600000,1.615385
421,2237,8.603846,1.619231
422,2238,8.607692,1.623077
423,2239,8.611538,1.626923
424,2240,8.615385,1.630769
425,2241,8.619231,1.634615
426,2242,8.623077,1.638462
427,2243,8.626923,1.642308
428,2244,8.630769,1.646154
429,2245,8.634615,1.650000
430,2246,8.638462,1.653846
431,2247,8.642308,1.657692
432,2248,8.646154,1.661538
433,2249,8.650000,1.665385
434,2250,8.653846,1.669231
435,2251,8.657692,1.673077
436,2252,8.661538,1.676923
437,2253,8.665385,1.680769
438,2254,8.669231,1.684615
439,2255,8.673077,1.688462
440,2256,8.676923,1.692308
441,2257,8.680769,1.696154
442,2258,8.684615,1.700000
443,2259,8.688462,1.703846
444,2260,8.692308,1.707692
445,2261,8.696154,1.711538
446,2262,8.700000,1.715385
447,2263,8.703846,1.719231
448,2264,8.707692,1.723077
449,2265,8.711538,1.726923
450,2266,8.715385,1.730769
451,2267,8.719231,1.734615
452,2268,8.723077,1.738462
453,2269,8.726923,1.742308
454,2270,8.730769,1.746154
455,2271,8.734615,1.750000
456,2272,8.738462,1.753846
457,2273,8.742308,1.757692
458,2274,8.746154,1.761538
459,2275,8.750000,1.765385
460,2276,8.753846,1.769231
461,2277,8.757692,1.773077
462,2278,8.761538,1.776923
463,2279,8.765385,1.780769
464,2280,8.769231,1.784615
465,2281,8.773077,1.788462
466,2282,8.776923,1.792308
467,2283,8.780769,1.796154
468,2284,8.784615,1.800000
469,2285,8.788462,1.803846
470,2286,8.792308,1.807692
471,2287,8.796154,1.811538
472,2288,8.800000,1.815385
473,2289,8.803846,1.819231
474,2290,8.807692,1.823077
475,2291,8.811538,1.826923
476,2292,8.815385,1.830769
477,2293,8.819231,1.834615
478,2294,8.823077,1.838462
479,2295,8.826923,1.842308
480,2296,8.830769,1.846154
481,2297,8.834615,1.850000
482,2298,8.838462,1.853846
483,2299,8.842308,1.857692
484,2300,8.846154,1.861538
485,2301,8.850000,1.865385
486,2302,8.853846,1.869231
487,2303,8.857692,1.873077
488,2304,8.861538,1.876923
489,2305,8.865385,1.880769
490,2306,8.869231,1.884615
491,2307,8.873077,1.888462
492,2308,8.876923,1.892308
493,2309,8.880769,1.896154
494,2310,8.884615,1.900000
495,2311,8.888462,1.903846
496,2312,8.892308,1.907692
497,2313,8.896154,1.911538
498,2314,8.900000,1.915385
499,2315,8.903846,1.919231
500,2316,8.907692,1.923077
501,2317,8.911538,1.926923
502,2318,8.915385,1.930769
503,2319,8.919231,1.934615
504,2320,8.923077,1.938462
505,2321,8.926923,1.942308
506,2322,8.930769,1.946154
507,2323,8.934615,1.950000
508,2324,8.938462,1.953846
509,2325,8.942308,1.957692
510,2326,8.946154,1.961538
511,2327,8.950000,1.965385
512,2328,8.953846,1.969231
513,2329,8.957692,1.973077
514,2330,8.961538,1.976923
515,2331,8.965385,1.980769
516,2332,8.969231,1.984615
517,2333,8.973077,1.988462
518,2334,8.976923,1.992308
519,2335,8.980769,1.996154
520,2336,8.984615,2.000000
521,2337,8.988462,2.003846
522,2338,8.992308,2.007692
523,2339,8.996154,2.011538
524,2340,9.000000,2.015385
525,2341,9.003846,2.019231
526,2342,9.007692,2.023077
527,2343,9.011538,2.026923
528,2344,9.015385,2.030769
529,2345,9.019231,2.034615
530,2346,9.023077,2.038462
531,2347,9.026923,2.042308
532,2348,9.030769,2.046154
533,2349,9.034615,2.050000
534,2350,9.038462,2.053846
535,2351,9.042308,2.057692
536,2352,9.046154,2.061538
537,2353,9.050000,2.065385
538,2354,9.053846,2.069231
539,2355,9.057692,2.073077
540,2356,9.061538,2.076923
541,2357,9.065385,2.080769
542,2358,9.069231,2.084615
543,2359,9.073077,2.088462
544,2360,9.076923,2.092308
545,2361,9.080769,2.096154
546,2362,9.084615,2.100000
547,2363,9.088462,2.103846
548,2364,9.092308,2.107692
549,2365,9.096154,2.111538
550,2366,9.100000,2.115385
551,2367,9.103846,2.119231
552,2368,9.107692,2.123077
553,2369,9.111538,2.126923
554,2370,9.115385,2.130769
555,2371,9.119231,2.134615
556,2372,9.123077,2.138462
557,2373,9.126923,2.142308
558,2374,9.130769,2.146154
559,2375,9.134615,2.150000
560,2376,9.138462,2.153846
561,2377,9.142308,2.157692
562,2378,9.146154,2.161538
563,2379,9.150000,2.165385
564,2380,9.153846,2.169231
565,2381,9.157692,2.173077
566,2382,9.161538,2.176923
567,2383,9.165385,2.180769
568,2384,9.169231,2.184615
569,2385,9.173077,2.188462
570,2386,9.176923,2.192308
571,2387,9.180769,2.196154
572,2388,9.184615,2.200000
573,2389,9.188462,2.203846
574,2390,9.192308,2.207692
575,2391,9.196154,2.211538
576,2392,9.200000,2.215385
577,2393,9.203846,2.219231
578,2394,9.207692,2.223077
579,2395,9.211538,2.226923
580,2396,9.215385,2.230769
581,2397,9.219231,2.234615
582,2398,9.223077,2.238462
583,2399,9.226923,2.242308
584,2400,9.230769,2.246154
585,2401,9.234615,2.250000
586,2402,9.238462,2.253846
587,2403,9.242308,2.257692
588,2404,9.246154,2.261538
589,2405,9.250000,2.265385
590,2406,9.253846,2.269231
591,2407,9.257692,2.273077
592,2408,9.261538,2.276923
593,2409,9.265385,2.280769
594,2410,9.269231,2.284615
595,2411,9.273077,2.288462
596,2412,9.276923,2.292308
597,2413,9.280769,2.296154
598,2414,9.284615,2.300000
599,2415,9.288462,2.303846
600,2416,9.292308,2.307692
601,2417,9.296154,2.311538
602,2418,9.300000,2.315385
603,2419,9.303846,2.319231
604,2420,9.307692,2.323077
605,2421,9.311538,2.326923
606,2422,9.315385,2.330769
607,2423,9.319231,2.334615
608,2424,9.323077,2.338462
609,2425,9.326923,2.342308
610,2426,9.330769,2.346154
611,2427,9.334615,2.350000
612,2428,9.338462,2.353846
613,2429,9.342308,2.357692
614,2430,9.346154,2.361538
615,2431,9.350000,2.365385
616,2432,9.353846,2.369231
617,2433,9.357692,2.373077
618,2434,9.361538,2.376923
619,2435,9.365385,2.380769
620,2436,9.369231,2.384615
621,2437,9.373077,2.388462
622,2438,9.376923,2.392308
623,2439,9.380769,2.396154
624,2440,9.384615,2.400000
625,2441,9.388462,2.403846
626,2442,9.392308,2.407692
627,2443,9.396154,2.411538
628,2444,9.400000,2.415385
629,2445,9.403846,2.419231
630,2446,9.407692,2.423077
631,2447,9.411538,2.426923
632,2448,9.415385,2.430769
633,2449,9.419231,2.434615
634,2450,9.423077,2.438462
635,2451,9.426923,2.442308
636,2452,9.430769,2.446154
637,2453,9.434615,2.450000
638,2454,9.438462,2.453846
639,2455,9.442308,2.457692
640,2456,9.446154,2.461538
641,2457,9.450000,2.465385
642,2458,9.453846,2.469231
643,2459,9.457692,2.473077
644,2460,9.461538,2.476923
645,2461,9.465385,2.480769
646,2462,9.469231,2.484615
647,2463,9.473077,2.488462
648,2464,9.476923,2.492308
649,2465,9.480769,2.496154
650,2466,9.484615,2.500000
651,2467,9.488462,2.503846
652,2468,9.492308,2.507692
653,2469,9.496154,2.511538
654,2470,9.500000,2.515385
655,2471,9.503846,2.519231
656,2472,9.507692,2.523077
657,2473,9.511538,2.526923
658,2474,9.515385,2.530769
659,2475,9.519231,2.534615
660,2476,9.523077,2.538462
661,2477,9.526923,2.542308
662,2478,9.530769,2.546154
663,2479,9.534615,2.550000
664,2480,9.538462,2.553846
665,2481,9.542308,2.557692
666,2482,9.546154,2.561538
667,2483,9.550000,2.565385
668,2484,9.553846,2.569231
669,2485,9.557692,2.573077
670,2486,9.561538,2.576923
671,2487,9.565385,2.580769
672,2488,9.569231,2.584615
673,2489,9.573077,2.588462
674,2490,9.576923,2.592308
675,2491,9.580769,2.596154
676,2492,9.584615,2.600000
677,2493,9.588462,2.603846
678,2494,9.592308,2.607692
679,2495,9.596154,2.611538
680,2496,9.600000,2.615385
681,2497,9.603846,2.619231
682,2498,9.607692,2.623077
683,2499,9.611538,2.626923
684,2500,9.615385,2.630769
685,2501,9.619231,2.634615
686,2502,9.623077,2.638462
687,2503,9.626923,2.642308
688,2504,9.630769,2.646154
689,2505,9.634615,2.650000
690,2506,9.638462,2.653846
691,2507,9.642308,2.657692
692,2508,9.646154,2.661538
693,2509,9.650000,2.665385
694,2510,9.653846,2.669231
695,2511,9.657692,2.673077
696,2512,9.661538,2.676923
697,2513,9.665385,2.680769
698,2514,9.669231,2.684615
699,2515,9.673077,2.688462
700,2516,9.676923,2.692308
701,2517,9.680769,2.696154
702,2518,9.684615,2.700000
703,2519,9.688462,2.703846
704,2520,9.692308,2.707692
705,2521,9.696154,2.711538
706,2522,9.700000,2.715385
707,2523,9.703846,2.719231
708,2524,9.707692,2.723077
709,2525,9.711538,2.726923
710,2526,9.715385,2.730769
711,2527,9.719231,2.734615
712,2528,9.723077,2.738462
713,2529,9.726923,2.742308
714,2530,9.730769,2.746154
715,2531,9.734615,2.750000
716,2532,9.738462,2.753846
717,2533,9.742308,2.757692
718,2534,9.746154,2.761538
719,2535,9.750000,2.765385
720,2536,9.753846,2.769231
721,2537,9.757692,2.773077
722,2538,9.761538,2.776923
723,2539,9.765385,2.780769
724,2540,9.769231,2.784615
725,2541,9.773077,2.788462
726,2542,9.776923,2.792308
727,2543,9.780769,2.796154
728,2544,9.784615,2.800000
729,2545,9.788462,2.803846
730,2546,9.792308,2.807692
731,2547,9.796154,2.811538
732,2548,9.800000,2.815385
733,2549,9.803846,2.819231
734,2550,9.807692,2.823077
735,2551,9.811538,2.826923
736,2552,9.815385,2.830769
737,2553,9.819231,2.834615
738,2554,9.823077,2.838462
739,2555,9.826923,2.842308
740,2556,9.830769,2.846154
741,2557,9.834615,2.850000
742,2558,9.838462,2.853846
743,2559,9.842308,2.857692
744,2560,9.846154,2.861538
745,2561,9.850000,2.865385
746,2562,9.853846,2.869231
747,2563,9.857692,2.873077
748,2564,9.861538,2.876923
749,2565,9.865385,2.880769
750,2566,9.869231,2.884615
751,2567,9.873077,2.888462
752,2568,9.876923,2.892308
753,2569,9.880769,2.896154
754,2570,9.884615,2.900000
755,2571,9.888462,2.903846
756,2572,9.892308,2.907692
757,2573,9.896154,2.911538
758,2574,9.900000,2.915385
759,2575,9.903846,2.919231
760,2576,9.907692,2.923077
761,2577,9.911538,2.926923
762,2578,9.915385,2.930769
763,2579,9.919231,2.934615
764,2580,9.923077,2.938462
765,2581,9.926923,2.942308
766,2582,9.930769,2.946154
767,2583,9.934615,2.950000
768,2584,9.938462,2.953846
769,2585,9.942308,2.957692
770,2586,9.946154,2.961538
771,2587,9.950000,2.965385
772,2588,9.953846,2.969231
773,2589,9.957692,2.973077
774,2590,9.961538,2.976923
775,2591,9.965385,2.980769
776,2592,9.969231,2.984615
777,2593,9.973077,2.988462
778,2594,9.976923,2.992308
779,2595,9.980769,2.996154
780,2596,9.984615,3.000000
781,2597,9.988462,3.003846
782,2598,9.992308,3.007692
783,2599,9.996154,3.011538
784,2600,10.000000,3.015385
785,2601,10.003846,3.019231
786,2602,10.007692,3.023077
787,2603,10.011538,3.026923
788,2604,10.015385,3.030769
789,2605,10.019231,3.034615
790,2606,10.023077,3.038462
791,2607,10.026923,3.042308
792,2608,10.030769,3.046154
793,2609,10.034615,3.050000
794,2610,10.038462,3.053846
795,2611,10.042308,3.057692
796,2612,10.046154,3.061538
797,2613,10.050000,3.065385
798,2614,10.053846,3.069231
799,2615,10.057692,3.073077
800,2616,10.061538,3.076923
801,2617,10.065385,3.080769
802,2618,10.069231,3.084615
803,2619,10.073077,3.088462
804,2620,10.076923,3.092308
805,2621,10.080769,3.096154
806,2622,10.084615,3.100000
807,2623,10.088462,3.103846
808,2624,10.092308,3.107692
809,2625,10.096154,3.111538
810,2626,10.100000,3.115385
811,2627,10.103846,3.119231
812,2628,10.107692,3.123077
813,2629,10.111538,3.126923
814,2630,10.115385,3.130769
815,2631,10.119231,3.134615
816,2632,10.123077,3.138462
817,2633,10.126923,3.142308
818,2634,10.130769,3.146154
819,2635,10.134615,3.150000
820,2636,10.138462,3.153846
821,2637,10.142308,3.157692
822,2638,10.146154,3.161538
823,2639,10.150000,3.165385
824,2640,10.153846,3.169231
825,2641,10.157692,3.173077
826,2642,10.161538,3.176923
827,2643,10.165385,3.180769
828,2644,10.169231,3.184615
829,2645,10.173077,3.188462
830,2646,10.176923,3.192308
831,2647,10.180769,3.196154
832,2648,10.184615,3.200000
833,2649,10.188462,3.203846
834,2650,10.192308,3.207692
835,2651,10.196154,3.211538
836,2652,10.200000,3.215385
837,2653,10.203846,3.219231
838,2654,10.207692,3.223077
839,2655,10.211538,3.226923
840,2656,10.215385,3.230769
841,2657,10.219231,3.234615
842,2658,10.223077,3.238462
843,2659,10.226923,3.242308
844,2660,10.230769,3.246154
845,2661,10.234615,3.250000
846,2662,10.238462,3.253846
847,2663,10.242308,3.257692
848,2664,10.246154,3.261538
849,2665,10.250000,3.265385
850,2666,10.253846,3.269231
851,2667,10.257692,3.273077
852,2668,10.261538,3.276923
853,2669,10.265385,3.280769
854,2670,10.269231,3.284615
855,2671,10.273077,3.288462
856,2672,10.276923,3.292308
857,2673,10.280769,3.296154
858,2674,10.284615,3.300000
859,2675,10.288462,3.303846
860,2676,10.292308,3.307692
861,2677,10.296154,3.311538
862,2678,10.300000,3.315385
863,2679,10.303846,3.319231
864,2680,10.307692,3.323077
865,2681,10.311538,3.326923
866,2682,10.315385,3.330769
867,2683,10.319231,3.334615
868,2684,10.323077,3.338462
869,2685,10.326923,3.342308
870,2686,10.330769,3.346154
871,2687,10.334615,3.350000
872,2688,10.338462,3.353846
873,2689,10.342308,3.357692
874,2690,10.346154,3.361538
875,2691,10.350000,3.365385
876,2692,10.353846,3.369231
877,2693,10.357692,3.373077
878,2694,10.361538,3.376923
879,2695,10.365385,3.380769
880,2696,10.369231,3.384615
881,2697,10.373077,3.388462
882,2698,10.376923,3.392308
883,2699,10.380769,3.396154
884,2700,10.384615,3.400000
885,2701,10.388462,3.403846
886,2702,10.392308,3.407692
887,2703,10.396154,3.411538
888,2704,10.400000,3.415385
889,2705,10.403846,3.419231
890,2706,10.407692,3.423077
891,2707,10.411538,3.426923
892,2708,10.415385,3.430769
893,2709,10.419231,3.434615
894,2710,10.423077,3.438462
895,2711,10.426923,3.442308
896,2712,10.430769,3.446154
897,2713,10.434615,3.450000
898,2714,10.438462,3.453846
899,2715,10.442308,3.457692
900,2716,10.446154,3.461538
901,2717,10.450000,3.465385
902,2718,10.453846,3.469231
903,2719,10.457692,3.473077
904,2720,10.461538,3.476923
905,2721,10.465385,3.480769
906,2722,10.469231,3.484615
907,2723,10.473077,3.488462
908,2724,10.476923,3.492308
909,2725,10.480769,3.496154
910,2726,10.484615,3.500000
911,2727,10.488462,3.503846
912,2728,10.492308,3.507692
913,2729,10.496154,3.511538
914,2730,10.500000,3.515385
915,2731,10.503846,3.519231
916,2732,10.507692,3.523077
917,2733,10.511538,3.526923
918,2734,10.515385,3.530769
919,2735,10.519231,3.534615
920,2736,10.523077,3.538462
921,2737,10.526923,3.542308
922,2738,10.530769,3.546154
923,2739,10.534615,3.550000
924,2740,10.538462,3.553846
925,2741,10.542308,3.557692
926,2742,10.546154,3.561538
927,2743,10.550000,3.565385
