sample_index,video_frame_index,time_s_from_video_start,time_s_from_trim_start
476,693,2.665385,1.830769
477,694,2.669231,1.834615
478,695,2.673077,1.838462
479,696,2.676923,1.842308
480,697,2.680769,1.846154
481,698,2.684615,1.850000
482,699,2.688462,1.853846
483,700,2.692308,1.857692
484,701,2.696154,1.861538
485,702,2.700000,1.865385
486,703,2.703846,1.869231
487,704,2.707692,1.873077
488,705,2.711538,1.876923
489,706,2.715385,1.880769
490,707,2.719231,1.884615
491,708,2.723077,1.888462
492,709,2.726923,1.892308
493,710,2.730769,1.896154
494,711,2.734615,1.900000
495,712,2.738462,1.903846
496,713,2.742308,1.907692
497,714,2.746154,1.911538
498,715,2.750000,1.915385
499,716,2.753846,1.919231
500,717,2.757692,1.923077
501,718,2.761538,1.926923
502,719,2.765385,1.930769
503,720,2.769231,1.934615
504,721,2.773077,1.938462
505,722,2.776923,1.942308
506,723,2.780769,1.946154
507,724,2.784615,1.950000
508,725,2.788462,1.953846
509,726,2.792308,1.957692
510,727,2.796154,1.961538
511,728,2.800000,1.965385
512,729,2.803846,1.969231
513,730,2.807692,1.973077
514,731,2.811538,1.976923
515,732,2.815385,1.980769
516,733,2.819231,1.984615
517,734,2.823077,1.988462
518,735,2.826923,1.992308
519,736,2.830769,1.996154
520,737,2.834615,2.000000
521,738,2.838462,2.003846
522,739,2.842308,2.007692
523,740,2.846154,2.011538
524,741,2.850000,2.015385
525,742,2.853846,2.019231
526,743,2.857692,2.023077
527,744,2.861538,2.026923
528,745,2.865385,2.030769
529,746,2.869231,2.034615
530,747,2.873077,2.038462
531,748,2.876923,2.042308
532,749,2.880769,2.046154
533,750,2.884615,2.050000
534,751,2.888462,2.053846
535,752,2.892308,2.057692
536,753,2.896154,2.061538
537,754,2.900000,2.065385
538,755,2.903846,2.069231
539,756,2.907692,2.073077
540,757,2.911538,2.076923
541,758,2.915385,2.080769
542,759,2.919231,2.084615
543,760,2.923077,2.088462
544,761,2.926923,2.092308
545,762,2.930769,2.096154
546,763,2.934615,2.100000
547,764,2.938462,2.103846
548,765,2.942308,2.107692
549,766,2.946154,2.111538
550,767,2.950000,2.115385
551,768,2.953846,2.119231
552,769,2.957692,2.123077
553,770,2.961538,2.126923
554,771,2.965385,2.130769
555,772,2.969231,2.134615
556,773,2.973077,2.138462
557,774,2.976923,2.142308
558,775,2.980769,2.146154
559,776,2.984615,2.150000
560,777,2.988462,2.153846
561,778,2.992308,2.157692
562,779,2.996154,2.161538
563,780,3.000000,2.165385
564,781,3.003846,2.169231
565,782,3.007692,2.173077
566,783,3.011538,2.176923
567,784,3.015385,2.180769
568,785,3.019231,2.184615
569,786,3.023077,2.188462
570,787,3.026923,2.192308
571,788,3.030769,2.196154
572,789,3.034615,2.200000
573,790,3.038462,2.203846
574,791,3.042308,2.207692
575,792,3.046154,2.211538
576,793,3.050000,2.215385
577,794,3.053846,2.219231
578,795,3.057692,2.223077
579,796,3.061538,2.226923
580,797,3.065385,2.230769
581,798,3.069231,2.234615
582,799,3.073077,2.238462
583,800,3.076923,2.242308
584,801,3.080769,2.246154
585,802,3.084615,2.250000
586,803,3.088462,2.253846
587,804,3.092308,2.257692
588,805,3.096154,2.261538
589,806,3.100000,2.265385
590,807,3.103846,2.269231
591,808,3.107692,2.273077
592,809,3.111538,2.276923
593,810,3.115385,2.280769
594,811,3.119231,2.284615
595,812,3.123077,2.288462
596,813,3.126923,2.292308
597,814,3.130769,2.296154
598,815,3.134615,2.300000
599,816,3.138462,2.303846
600,817,3.142308,2.307692
601,818,3.146154,2.311538
602,819,3.150000,2.315385
603,820,3.153846,2.319231
604,821,3.157692,2.323077
605,822,3.161538,2.326923
606,823,3.165385,2.330769
607,824,3.169231,2.334615
608,825,3.173077,2.338462
609,826,3.176923,2.342308
610,827,3.180769,2.346154
611,828,3.184615,2.350000
612,829,3.188462,2.353846
613,830,3.192308,2.357692
614,831,3.196154,2.361538
615,832,3.200000,2.365385
616,833,3.203846,2.369231
617,834,3.207692,2.373077
618,835,3.211538,2.376923
619,836,3.215385,2.380769
620,837,3.219231,2.384615
621,838,3.223077,2.388462
622,839,3.226923,2.392308
623,840,3.230769,2.396154
624,841,3.234615,2.400000
625,842,3.238462,2.403846
626,843,3.242308,2.407692
627,844,3.246154,2.411538
628,845,3.250000,2.415385
629,846,3.253846,2.419231
630,847,3.257692,2.423077
631,848,3.261538,2.426923
632,849,3.265385,2.430769
633,850,3.269231,2.434615
634,851,3.273077,2.438462
635,852,3.276923,2.442308
636,853,3.280769,2.446154
637,854,3.284615,2.450000
638,855,3.288462,2.453846
639,856,3.292308,2.457692
640,857,3.296154,2.461538
641,858,3.300000,2.465385
642,859,3.303846,2.469231
643,860,3.307692,2.473077
644,861,3.311538,2.476923
645,862,3.315385,2.480769
646,863,3.319231,2.484615
647,864,3.323077,2.488462
648,865,3.326923,2.492308
649,866,3.330769,2.496154
650,867,3.334615,2.500000
651,868,3.338462,2.503846
652,869,3.342308,2.507692
653,870,3.346154,2.511538
654,871,3.350000,2.515385
655,872,3.353846,2.519231
656,873,3.357692,2.523077
657,874,3.361538,2.526923
658,875,3.365385,2.530769
659,876,3.369231,2.534615
660,877,3.373077,2.538462
661,878,3.376923,2.542308
662,879,3.380769,2.546154
663,880,3.384615,2.550000
664,881,3.388462,2.553846
665,882,3.392308,2.557692
666,883,3.396154,2.561538
667,884,3.400000,2.565385
668,885,3.403846,2.569231
669,886,3.407692,2.573077
670,887,3.411538,2.576923
671,888,3.415385,2.580769
672,889,3.419231,2.584615
673,890,3.423077,2.588462
674,891,3.426923,2.592308
675,892,3.430769,2.596154
676,893,3.434615,2.600000
677,894,3.438462,2.603846
678,895,3.442308,2.607692
679,896,3.446154,2.611538
680,897,3.450000,2.615385
681,898,3.453846,2.619231
682,899,3.457692,2.623077
683,900,3.461538,2.626923
684,901,3.465385,2.630769
685,902,3.469231,2.634615
686,903,3.473077,2.638462
687,904,3.476923,2.642308
688,905,3.480769,2.646154
689,906,3.484615,2.650000
690,907,3.488462,2.653846
691,908,3.492308,2.657692
692,909,3.496154,2.661538
693,910,3.500000,2.665385
694,911,3.503846,2.669231
695,912,3.507692,2.673077
696,913,3.511538,2.676923
697,914,3.515385,2.680769
698,915,3.519231,2.684615
699,916,3.523077,2.688462
700,917,3.526923,2.692308
701,918,3.530769,2.696154
702,919,3.534615,2.700000
703,920,3.538462,2.703846
704,921,3.542308,2.707692
705,922,3.546154,2.711538
706,923,3.550000,2.715385
707,924,3.553846,2.719231
708,925,3.557692,2.723077
709,926,3.561538,2.726923
710,927,3.565385,2.730769
711,928,3.569231,2.734615
712,929,3.573077,2.738462
713,930,3.576923,2.742308
714,931,3.580769,2.746154
715,932,3.584615,2.750000
716,933,3.588462,2.753846
717,934,3.592308,2.757692
718,935,3.596154,2.761538
719,936,3.600000,2.765385
720,937,3.603846,2.769231
721,938,3.607692,2.773077
722,939,3.611538,2.776923
723,940,3.615385,2.780769
724,941,3.619231,2.784615
725,942,3.623077,2.788462
726,943,3.626923,2.792308
727,944,3.630769,2.796154
728,945,3.634615,2.800000
729,946,3.638462,2.803846
730,947,3.642308,2.807692
731,948,3.646154,2.811538
732,949,3.650000,2.815385
733,950,3.653846,2.819231
734,951,3.657692,2.823077
735,952,3.661538,2.826923
736,953,3.665385,2.830769
737,954,3.669231,2.834615
738,955,3.673077,2.838462
739,956,3.676923,2.842308
740,957,3.680769,2.846154
741,958,3.684615,2.850000
742,959,3.688462,2.853846
743,960,3.692308,2.857692
744,961,3.696154,2.861538
745,962,3.700000,2.865385
746,963,3.703846,2.869231
747,964,3.707692,2.873077
748,965,3.711538,2.876923
749,966,3.715385,2.880769
750,967,3.719231,2.884615
751,968,3.723077,2.888462
752,969,3.726923,2.892308
753,970,3.730769,2.896154
754,971,3.734615,2.900000
755,972,3.738462,2.903846
756,973,3.742308,2.907692
757,974,3.746154,2.911538
758,975,3.750000,2.915385
759,976,3.753846,2.919231
760,977,3.757692,2.923077
761,978,3.761538,2.926923
762,979,3.765385,2.930769
763,980,3.769231,2.934615
764,981,3.773077,2.938462
765,982,3.776923,2.942308
766,983,3.780769,2.946154
767,984,3.784615,2.950000
768,985,3.788462,2.953846
769,986,3.792308,2.957692
770,987,3.796154,2.961538
771,988,3.800000,2.965385
772,989,3.803846,2.969231
773,990,3.807692,2.973077
774,991,3.811538,2.976923
775,992,3.815385,2.980769
776,993,3.819231,2.984615
777,994,3.823077,2.988462
778,995,3.826923,2.992308
779,996,3.830769,2.996154
780,997,3.834615,3.000000
781,998,3.838462,3.003846
782,999,3.842308,3.007692
783,1000,3.846154,3.011538
784,1001,3.850000,3.015385
785,1002,3.853846,3.019231
786,1003,3.857692,3.023077
787,1004,3.861538,3.026923
788,1005,3.865385,3.030769
789,1006,3.869231,3.034615
790,1007,3.873077,3.038462
791,1008,3.876923,3.042308
792,1009,3.880769,3.046154
793,1010,3.884615,3.050000
794,1011,3.888462,3.053846
795,1012,3.892308,3.057692
