sample_index,video_frame_index,time_s_from_video_start,time_s_from_trim_start
616,1591,6.119231,2.369231
617,1592,6.123077,2.373077
618,1593,6.126923,2.376923
619,1594,6.130769,2.380769
620,1595,6.134615,2.384615
621,1596,6.138462,2.388462
622,1597,6.142308,2.392308
623,1598,6.146154,2.396154
624,1599,6.150000,2.400000
625,1600,6.153846,2.403846
626,1601,6.157692,2.407692
627,1602,6.161538,2.411538
628,1603,6.165385,2.415385
629,1604,6.169231,2.419231
630,1605,6.173077,2.423077
631,1606,6.176923,2.426923
632,1607,6.180769,2.430769
633,1608,6.184615,2.434615
634,1609,6.188462,2.438462
635,1610,6.192308,2.442308
636,1611,6.196154,2.446154
637,1612,6.200000,2.450000
638,1613,6.203846,2.453846
639,1614,6.207692,2.457692
640,1615,6.211538,2.461538
641,1616,6.215385,2.465385
642,1617,6.219231,2.469231
643,1618,6.223077,2.473077
644,1619,6.226923,2.476923
645,1620,6.230769,2.480769
646,1621,6.234615,2.484615
647,1622,6.238462,2.488462
648,1623,6.242308,2.492308
649,1624,6.246154,2.496154
650,1625,6.250000,2.500000
651,1626,6.253846,2.503846
652,1627,6.257692,2.507692
653,1628,6.261538,2.511538
654,1629,6.265385,2.515385
655,1630,6.269231,2.519231
656,1631,6.273077,2.523077
657,1632,6.276923,2.526923
658,1633,6.280769,2.530769
659,1634,6.284615,2.534615
660,1635,6.288462,2.538462
661,1636,6.292308,2.542308
662,1637,6.296154,2.546154
663,1638,6.300000,2.550000
664,1639,6.303846,2.553846
665,1640,6.307692,2.557692
666,1641,6.311538,2.561538
667,1642,6.315385,2.565385
668,1643,6.319231,2.569231
669,1644,6.323077,2.573077
670,1645,6.326923,2.576923
671,1646,6.330769,2.580769
672,1647,6.334615,2.584615
673,1648,6.338462,2.588462
674,1649,6.342308,2.592308
675,1650,6.346154,2.596154
676,1651,6.350000,2.600000
677,1652,6.353846,2.603846
678,1653,6.357692,2.607692
679,1654,6.361538,2.611538
680,1655,6.365385,2.615385
681,1656,6.369231,2.619231
682,1657,6.373077,2.623077
683,1658,6.376923,2.626923
684,1659,6.380769,2.630769
685,1660,6.384615,2.634615
686,1661,6.388462,2.638462
687,1662,6.392308,2.642308
688,1663,6.396154,2.646154
689,1664,6.400000,2.650000
690,1665,6.403846,2.653846
691,1666,6.407692,2.657692
692,1667,6.411538,2.661538
693,1668,6.415385,2.665385
694,1669,6.419231,2.669231
695,1670,6.423077,2.673077
696,1671,6.426923,2.676923
697,1672,6.430769,2.680769
698,1673,6.434615,2.684615
699,1674,6.438462,2.688462
700,1675,6.442308,2.692308
701,1676,6.446154,2.696154
702,1677,6.450000,2.700000
703,1678,6.453846,2.703846
704,1679,6.457692,2.707692
705,1680,6.461538,2.711538
706,1681,6.465385,2.715385
707,1682,6.469231,2.719231
708,1683,6.473077,2.723077
709,1684,6.476923,2.726923
710,1685,6.480769,2.730769
711,1686,6.484615,2.734615
712,1687,6.488462,2.738462
713,1688,6.492308,2.742308
714,1689,6.496154,2.746154
715,1690,6.500000,2.750000
716,1691,6.503846,2.753846
717,1692,6.507692,2.757692
718,1693,6.511538,2.761538
719,1694,6.515385,2.765385
720,1695,6.519231,2.769231
721,1696,6.523077,2.773077
722,1697,6.526923,2.776923
723,1698,6.530769,2.780769
724,1699,6.534615,2.784615
725,1700,6.538462,2.788462
726,1701,6.542308,2.792308
727,1702,6.546154,2.796154
728,1703,6.550000,2.800000
729,1704,6.553846,2.803846
730,1705,6.557692,2.807692
731,1706,6.561538,2.811538
732,1707,6.565385,2.815385
733,1708,6.569231,2.819231
734,1709,6.573077,2.823077
735,1710,6.576923,2.826923
736,1711,6.580769,2.830769
737,1712,6.584615,2.834615
738,1713,6.588462,2.838462
739,1714,6.592308,2.842308
740,1715,6.596154,2.846154
741,1716,6.600000,2.850000
742,1717,6.603846,2.853846
743,1718,6.607692,2.857692
744,1719,6.611538,2.861538
745,1720,6.615385,2.865385
746,1721,6.619231,2.869231
747,1722,6.623077,2.873077
748,1723,6.626923,2.876923
749,1724,6.630769,2.880769
750,1725,6.634615,2.884615
751,1726,6.638462,2.888462
752,1727,6.642308,2.892308
753,1728,6.646154,2.896154
754,1729,6.650000,2.900000
755,1730,6.653846,2.903846
756,1731,6.657692,2.907692
757,1732,6.661538,2.911538
758,1733,6.665385,2.915385
759,1734,6.669231,2.919231
760,1735,6.673077,2.923077
761,1736,6.676923,2.926923
762,1737,6.680769,2.930769
763,1738,6.684615,2.934615
764,1739,6.688462,2.938462
765,1740,6.692308,2.942308
766,1741,6.696154,2.946154
767,1742,6.700000,2.950000
768,1743,6.703846,2.953846
769,1744,6.707692,2.957692
770,1745,6.711538,2.961538
771,1746,6.715385,2.965385
772,1747,6.719231,2.969231
773,1748,6.723077,2.973077
774,1749,6.726923,2.976923
775,1750,6.730769,2.980769
776,1751,6.734615,2.984615
777,1752,6.738462,2.988462
778,1753,6.742308,2.992308
779,1754,6.746154,2.996154
780,1755,6.750000,3.000000
781,1756,6.753846,3.003846
782,1757,6.757692,3.007692
783,1758,6.761538,3.011538
784,1759,6.765385,3.015385
785,1760,6.769231,3.019231
786,1761,6.773077,3.023077
787,1762,6.776923,3.026923
788,1763,6.780769,3.030769
789,1764,6.784615,3.034615
790,1765,6.788462,3.038462
791,1766,6.792308,3.042308
792,1767,6.796154,3.046154
793,1768,6.800000,3.050000
794,1769,6.803846,3.053846
795,1770,6.807692,3.057692
796,1771,6.811538,3.061538
797,1772,6.815385,3.065385
798,1773,6.819231,3.069231
799,1774,6.823077,3.073077
800,1775,6.826923,3.076923
801,1776,6.830769,3.080769
802,1777,6.834615,3.084615
803,1778,6.838462,3.088462
804,1779,6.842308,3.092308
805,1780,6.846154,3.096154
806,1781,6.850000,3.100000
807,1782,6.853846,3.103846
808,1783,6.857692,3.107692
809,1784,6.861538,3.111538
810,1785,6.865385,3.115385
811,1786,6.869231,3.119231
812,1787,6.873077,3.123077
813,1788,6.876923,3.126923
814,1789,6.880769,3.130769
815,1790,6.884615,3.134615
816,1791,6.888462,3.138462
817,1792,6.892308,3.142308
818,1793,6.896154,3.146154
819,1794,6.900000,3.150000
820,1795,6.903846,3.153846
821,1796,6.907692,3.157692
822,1797,6.911538,3.161538
823,1798,6.915385,3.165385
824,1799,6.919231,3.169231
825,1800,6.923077,3.173077
826,1801,6.926923,3.176923
827,1802,6.930769,3.180769
828,1803,6.934615,3.184615
829,1804,6.938462,3.188462
830,1805,6.942308,3.192308
831,1806,6.946154,3.196154
832,1807,6.950000,3.200000
833,1808,6.953846,3.203846
834,1809,6.957692,3.207692
835,1810,6.961538,3.211538
836,1811,6.965385,3.215385
837,1812,6.969231,3.219231
838,1813,6.973077,3.223077
839,1814,6.976923,3.226923
840,1815,6.980769,3.230769
841,1816,6.984615,3.234615
842,1817,6.988462,3.238462
843,1818,6.992308,3.242308
844,1819,6.996154,3.246154
845,1820,7.000000,3.250000
846,1821,7.003846,3.253846
847,1822,7.007692,3.257692
848,1823,7.011538,3.261538
849,1824,7.015385,3.265385
850,1825,7.019231,3.269231
851,1826,7.023077,3.273077
852,1827,7.026923,3.276923
853,1828,7.030769,3.280769
854,1829,7.034615,3.284615
855,1830,7.038462,3.288462
856,1831,7.042308,3.292308
857,1832,7.046154,3.296154
858,1833,7.050000,3.300000
859,1834,7.053846,3.303846
860,1835,7.057692,3.307692
861,1836,7.061538,3.311538
862,1837,7.065385,3.315385
863,1838,7.069231,3.319231
864,1839,7.073077,3.323077
865,1840,7.076923,3.326923
866,1841,7.080769,3.330769
867,1842,7.084615,3.334615
868,1843,7.088462,3.338462
869,1844,7.092308,3.342308
870,1845,7.096154,3.346154
871,1846,7.100000,3.350000
872,1847,7.103846,3.353846
873,1848,7.107692,3.357692
874,1849,7.111538,3.361538
875,1850,7.115385,3.365385
876,1851,7.119231,3.369231
877,1852,7.123077,3.373077
878,1853,7.126923,3.376923
879,1854,7.130769,3.380769
880,1855,7.134615,3.384615
881,1856,7.138462,3.388462
882,1857,7.142308,3.392308
883,1858,7.146154,3.396154
884,1859,7.150000,3.400000
885,1860,7.153846,3.403846
886,1861,7.157692,3.407692
887,1862,7.161538,3.411538
888,1863,7.165385,3.415385
889,1864,7.169231,3.419231
890,1865,7.173077,3.423077
891,1866,7.176923,3.426923
892,1867,7.180769,3.430769
893,1868,7.184615,3.434615
894,1869,7.188462,3.438462
895,1870,7.192308,3.442308
896,1871,7.196154,3.446154
897,1872,7.200000,3.450000
898,1873,7.203846,3.453846
899,1874,7.207692,3.457692
900,1875,7.211538,3.461538
901,1876,7.215385,3.465385
902,1877,7.219231,3.469231
903,1878,7.223077,3.473077
904,1879,7.226923,3.476923
905,1880,7.230769,3.480769
906,1881,7.234615,3.484615
907,1882,7.238462,3.488462
908,1883,7.242308,3.492308
909,1884,7.246154,3.496154
910,1885,7.250000,3.500000
911,1886,7.253846,3.503846
912,1887,7.257692,3.507692
913,1888,7.261538,3.511538
914,1889,7.265385,3.515385
915,1890,7.269231,3.519231
916,1891,7.273077,3.523077
917,1892,7.276923,3.526923
918,1893,7.280769,3.530769
919,1894,7.284615,3.534615
920,1895,7.288462,3.538462
921,1896,7.292308,3.542308
922,1897,7.296154,3.546154
923,1898,7.300000,3.550000
924,1899,7.303846,3.553846
925,1900,7.307692,3.557692
926,1901,7.311538,3.561538
927,1902,7.315385,3.565385
928,1903,7.319231,3.569231
929,1904,7.323077,3.573077
